Query SMILE,Closest Match,Distance,Similarity
C(N)(N)CC1=CC=CC=C1C(=C)C(=C)CC=CC2=CC=C(Br)C=C2,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)CCC=Cc2ccccc2,0.7877895478265611,0.19444444444444445
O=C(CCCCC(=O)NCC1=CC=CC(=O)C1)NC(=O)CC2=CC=C(N)N=C2,O=C(N1CCN(C(=O)Cc2cc(ccc2)C(=O)N)CCC1)c3cc(ccc3)C(=O)C,0.6500747293534055,0.14634146341463414
O=C(NC(=O)NCC1=CC=CC(O)=C1)CCC(=O)CC2=CC=C3CCC(=C)SC3=C2,O=C1N(C(=O)C2C1CC=CC2)CC(=O)NCCCCNC(=O)CCc3ccc(cc3)C(=O)N,0.6664742949176986,0.16091954022988506
CC(N)(C)C1=CC=CC=C1CCC=CC=CC=CC2=CC=CC(C(C(N)))=C2,Clc1c(Cl)ccc(c1)C(=O)NC(C(=O)NCc2ccccc2)C,0.7704868827561588,0.13333333333333333
C(C(=C)N)C=C(C=CCC1=CC=CC=C1CCC(=O)N)C2=CC=C(C(=O)O)C=C2,S1c2c(cccc2)C=C1CC(=O)N(CCN(C(=O)CCc3c(cccc3)C(=O)N)C)C,0.649980968357543,0.2236842105263158
O=C(NC1=CC(O)=CC=C1)C=CCC(C(=O)N)CC2=CC(C(=O)N)=CC=C2,O=C(N)c1cc(ccc1)CNC(=O)C(=C)Cc2ccccc2,0.7505422189148299,0.3333333333333333
O=C(CC1=CC=CC=C1)NCC(C(=O)C)=CC2=CC=CC(=C2)C(N)CCCC,O=C(NCCNC(=O)Cc1c(cccc1C)C)C=Cc2c(cccc2)C,0.6780545574887131,0.2328767123287671
O=C(CC1=CC=CC(C(=O)N)=C1)C(=C)C=CC(C)CC2=CC=CC=C2,O=C(Nc1c(c(ccc1)C)C[NH3+])C=Cc2c(C#N)cccc2,0.6967525772161436,0.17105263157894737
O=C(CCC1=CC=CC=C1)NC(=O)NC(C(=O)N)CCC(=O)C2=CC(C(=O)C)=CC=C2,S(c1c(cccc1)CCNC(=O)C(=O)N2Cc3c(c4c(cccc4)C2)cccc3)C,0.6729089922276921,0.15
CCC1=CC=C(C(=O)O)C=C1CCNC2=CC=CC=C2C3=CCC(=N)C(=O)S3,Brc1c(cc(nc1)N)C(=O)N(CCN(C(=O)c2c(c(ccc2)C(=O)N)C)C)C,0.6675076574997563,0.11494252873563218
O=C(CC1=CC=CC(C(=O)N)=C1)N2CCCC(C3=CCC(=O)CC3)=C(N)2,Fc1c(N)ccc(c1)CCC(=O)NCCC2Cc3c(cccc3)C2,0.724306862953167,0.15853658536585366
O=C(NCCC(N)CCC1=CC=C(C(=O)N)C=C1)NC(=O)C2=CC=CC=C2,O=C(NCC=CCNC(=O)CCCc1c(OC)cc(OC)cc1)C2=Cc3c(cccc3)C2,0.6615950073210055,0.1686746987951807
O=C(CC1=CC=CC(C(=O)C)=C1)C(=O)C2CCC3=C(Cl)C=C(C(=O)(O))C=C3C2,O=C(NCC(=O)N(CCN(C(=O)Cc1cc(ccc1)C(=O)N)C)C)N,0.6527171951898381,0.2465753424657534
C(N)(=O)NC(=O)NC1=CC=CC=C1N(C)C=CC=CC2=C(C(=O)N)C=CC=C2Cl,O=C1OC(C(=O)NCC=CCNC(=O)c2cc(N)c(cc2)CCCC)=Cc3c1cccc3,0.6755525186906735,0.13043478260869565
O=C(CC1=CC(C(=O)C)=CC=C1C)NC2=CC=CC=C2CCC(C)C(N)C,O=C(NCCCC=CC)c1c(cccc1)CN2N=NC(=C2)CCC(=O)C,0.6559563026502702,0.1744186046511628
O=C(NCC1=CC=CC=C1)CCC(=C(=N))C=CC=CC2=CC=CC=C2,Fc1c(cccc1)C=CC(=O)N(Cc2cc(ccc2)C(=O)N)C,0.6862515754716232,0.2
NC(N)=CC(C)C1=CC=CC=C1CCNC(=O)CCC2=CC=CC=C2,O=C(NCC=CCNC(=O)c1ccccc1)c2c(cccc2)C(C)(C)C,0.7695820696376561,0.23809523809523808
CCC1=CC=CC(C(=O)C)=C1CCNC(=O)CC2C(=O)NC3=CC=CC=C3S2,Brc1ccc(cc1)CC(=O)Nc2cc(NC(=O)Cc3cc(ncc3)N)ccc2,0.7146012974063045,0.13253012048192772
CC(N)(C)C1=CC=CC=C1CCCCC2(C)C(=O)C3=CC=CC=C3C2,FC(F)(F)C=Cc1c(NCCc2c(cccc2)CC)cccc1,0.738983974255986,0.1791044776119403
FC1=CC=CC(C(=O)N)=C1CC(=O)NC2=CC=CC=C2C=CC(N)=CCl,O=C1OC(C(=O)NCC=CCNC(=O)c2c(cccc2)C(=O)N)=Cc3c1cccc3,0.7091060711487158,0.22972972972972974
CCC1=CC=CC=C1CCN(C)CC=C2SC3=CC(C(=O)N)=CC=C3C(=N)2,O=C(N)c1c(cccc1)CCC(=O)NCCCCNC(=O)C=2Nc3c(cccc3)C(=O)C2,0.7010367159836806,0.18604651162790697
O=C(CCC1=CC=CC=C1)NCN2C=CC3=CC=CC(C(=O)C(N))=C3C2,O=C(N1CCN(C(=O)c2ccc(cc2)C(=O)N)CC1)c3cc(ccc3)C(=O)C,0.6930789655401202,0.17142857142857143
CN(CC1=CC=C(C(=O)N)C=C1N)C(=C)C=CC2=CC(C(=C)N)=CC=C2C,FC(F)(F)c1c(cc(N)cc1)C(=O)NC(CCNC(=O)Cc2c(cccc2)C(C)C)C,0.6837131746049044,0.13333333333333333
CC1=C(C(=O)O)C=CC=C1CCCC(=C)C=C2C=CC3=CC(C(=O)(O))=CC=C3[NH1]2,O=C(N)c1c2c(ccc1)C[NH+](CC(=O)NCC3CCCCC3)CC2,0.727109406771958,0.12222222222222222
CNC1=CC=CC(C(=O)N)=C1CC=C(C(=C)C)NC(=O)CC=CC2=CC=CC=C2,O=C(NCC=CCNC(=O)Cc1cc(ccc1)C(=O)N)c2ccc(cc2)C(=O)N,0.6875399671685778,0.2191780821917808
C(=O)(N)CC1=CC=CC=C1CC=C(C(=O)C)C2=CC3=CC=C(C(=O)N)C=C3S2,O=C(NCCNC(=O)c1cc(c(cc1)CC)CC)c2cc(N)ccc2,0.6679449560437731,0.2028985507246377
C=C(CC1=CC(C(=C(N))N)=CC=C1)C(=O)C(=C)CCCC2=CC=CC=C2F,O=C(NCCNC(=O)Cc1ccccc1)C(=O)NCCC(CC)C,0.723590199447431,0.16666666666666666
C(C(=O)O)#CC1=CC=CC=C1CCC(N)C2=CC3=CC=CC(C(=O)C)=C3C=C2,O=C(OC)c1cc(c(NC(=O)CCc2c(cccc2)C(=O)N)cc1)CC(C)C,0.6506489437742936,0.21951219512195122
O=C(CC1=CC=CC=C1)NCCC(C(=O)C2=CC)=CC(C(=O)C)=C2C#N,O=C(NCc1c2c(ccc1)CCCC2)C([NH3+])c3ccccc3,0.7844379313492311,0.15384615384615385
O=C(C(N)C1=CC=CC=C1)NCCCC2=CC=CC=C2CC(=C(N))CC,O=C(N)c1c(cccc1)CCC(=O)NCC=CCNC(=O)CCCCCC(=O)Nc2ccccc2,0.7028743835426794,0.2608695652173913
CCC1=C(N)C=CC=C1CCNC2=CC=CC=C2C=CC3=CC=CC(=N)3,Fc1c(cc(cc1)C(=O)N)C(=O)NCc2c(F)ccc(N)c2,0.7217553991315198,0.11538461538461539
CC(N)(C)C1=CC=CC=C1NCC(=O)NC2=NC=C(C)C(C(=C)C(N))=N2,Clc1c(F)cccc1CCC(=O)NCCCCNC(=O)Cc2c(F)cccc2,0.7808405405441333,0.1375
CC(CC1=CC=CC=C1N)CCCC(C(=O)O)CC2=CC=CC(C(=O)N)=C2,O=C(Nc1cc(NC(=O)c2ccc(cc2)CC(=O)N)ccc1)c3ccc(cc3)C(=O)C,0.7392210848326773,0.22058823529411764
C(=C(C(=O)C))C1C2=CC=CC=C2C(=C)C=1C3=CC4=CC=C(C(=O)N)C=C4S3,O=C(N1C(CC(=O)c2ccccc2)CCC1)C=C(c3ccccc3)C,0.7147166680680337,0.16
O=C(CCC1=CC=CC=C1F)NC(=O)CCC(C(=C)N)CC2=CC(C(=O)N)=CC=C2,O=C(N)c1cc(ccc1)CC(=O)NCCCCNC(=O)CCNC(=O)Cc2ccccc2,0.6506918382846539,0.36363636363636365
O=C(CCC1=CC(C(=O)O)=CC=C1)NCC2=CSC3=CC=C(C(=O)C(N))C=C3S2,S1c2c(cccc2)C=C1CC(=O)N(CCN(C(=O)CCc3c(cccc3)C(=O)N)C)C,0.6681768052548323,0.14772727272727273
CC1=CC=C(NC=CCC(C(=O)N)CC2=CC(C(=O)N)=CC=C2C)C=C1,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)CCC=Cc2ccccc2,0.7307862497592608,0.22972972972972974
CN(C(=O)C1=CC=C(N)C=C1)CCC=CC2=CC=CC(N)=C2CC(=C)CC,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)Cc2c(cccc2)CC,0.7580795938770306,0.18666666666666668
O=C(NC1=CC=CC=C1)CSC=CCN(C2=CC(C(=O)N)=CC=C2)CC(=O)CC,O=C(Nc1c(NCCC)cccc1)c2c(cccc2)C,0.6909743085933224,0.17567567567567569
CCC1=CC=C(C(=O)N)N=C1CC(=C(C(=O)N))C2=CC3=CC=CC=C3N2,O=C(NCCCCCCNC(=O)c1cc2c3c(cccc3)Cc2cc1)c4c(c(ccc4)C(=O)N)C,0.7195488165439248,0.18518518518518517
C=CC1=C(O)C=C(C(=O)N)C=C1CC(=C(C(=O)O))C2=CC3=CC=CC=C3[NH1]2,Clc1cc2c(c(ccc2)C(=O)NCCC(NC(=O)CCc3c(C#N)cccc3)C)cc1,0.7175530557984764,0.13402061855670103
C(C(=O)N)C(CC1=CC(C(=O)N)=CC=C1)N2CCCC(C3=CC=CC=C3)C2,O=C(N)c1c(cccc1)COC(=O)C=Cc2cc(ccc2)C,0.675348479963835,0.1794871794871795
N=C(C)C1=CC=C(C(=O)N)C=C1N2CCC(=O)C(C3=CC(C(=O)N)=CC=C3)=C2,Fc1c(cccc1)C(=NOCCc2c(cccc2)C(F)(F)F)N,0.7023904157791905,0.11538461538461539
O=C(CCC1=CC=CC=C1)NCC(=O)C=2CC3=CC=CC=C3SC(C(=O)C(=N))2,Clc1cc2c(c(ccc2)C(=O)NCc3cc(F)c(C#N)cc3)cc1,0.7287319163734207,0.12941176470588237
CC(CC1=C(C(=O)C)C=CC=C1CC(N)C)NCCC2=CC=CC=C2,O=C(NCCCCNC(=O)Cc1ccc(cc1)C(=O)N)c2cc(N)c(cc2)CC,0.7877516703080193,0.1780821917808219
CSC1=CC=C(C(=C(N)(C(=O)C))N)C=C1CC(=O)C2CC3=CC=CC=C3C2,S(CC(=O)NC(=O)NCc1ccccc1)CC(=O)c2ccccc2,0.7063168193743884,0.15714285714285714
CC(N)(C)C1=CC=CC=C1N(C)CCCCCCC2=CC=CC(C(=C(N))N)=C2,O=C(N)c1cc(ccc1)COC(=O)C(Cc2ccccc2)Cc3ccccc3,0.7125521238116486,0.23880597014925373
C(=O)(N)N(CC(=O)CCCC1=CC=CC=C1)C=CC2=CC3=CC=CC(N)=C3[NH1]2,Fc1c(ccc(c1)C(=O)N)CNc2c(cccc2)C(=O)NCC=C,0.6881731087978059,0.17857142857142858
O=C(CC1=CC=CC=C1)NCCCCC(=N)C=CC2=CN=CC3=C2C(=O)C=C3,Brc1cc(c(SC)cc1)CCNC(=O)C2Cc3c(cccc3)C2,0.7035970155541288,0.13953488372093023
CC1=CC=CC=C1CNC(=O)CCC(N)=C2C=C(C(=O)N)SC3=NC=CC=C32,Fc1c(cc(cc1)C(=O)N)C(=O)NCCCCCCNC(=O)C2=CCC2,0.6792894346376241,0.14457831325301204
CC(N)(N)CCCC1=CC=CC=C1N2CCCC(C3=CC=CC=C3)C(=O)2,O=C(OC(C(=O)C=1c2c(NC1C)cccc2)C)c3cc(c(cc3)CC)CC,0.689275857392586,0.12345679012345678
CC(CC1=CC=CC=C(N)1)C(C(=O)N)CCC(=O)NC2=CC=CC(C)=C2,O=C(NCCCCCCNC(=O)c1cc2c3c(cccc3)Cc2cc1)c4cnc(c(C#N)c4)C,0.7500464735432566,0.16091954022988506
CN(CC1=CC(C(=O)N)=CC=C1)C(=O)CC(N)C(=O)CC2=CC=CC(N)=N2,O=C(NCC=CCNC(=O)CCCc1c(OC)cc(OC)cc1)C2=Cc3c(cccc3)C2,0.6580060020588496,0.11702127659574468
CC(N)(C)C1=CC(N)=CC=C1CC(=O)C2=CC3=CC=CC(C(=O)N)=C3C2,O=C(NCc1c(c(O)ccc1)C)c2cc(c(cc2)CC)CC,0.6400621929337488,0.1780821917808219
NC1=CC(C(=O)N)=CC2=C1CC(=O)N2CCC=CC3=CC(N)=CC(F)=C3,O=C(Nc1c(cccc1)CC(=O)N)C2=Cc3c(cccc3)C2,0.7076555747906941,0.15384615384615385
O=C(NC(=O)CC1=CC=CC=C1)NCCCCC2CC=C(C(=O)(N))CC2,O=C(NCCC(NC(=O)C(CC=Cc1ccccc1)C)C)C=Cc2ccccc2,0.7290390547721789,0.16455696202531644
C(N)C(CC1=CC(C(=O)N)=CC=C1)CCCCC(N)=CC2=CC=CC=C2Cl,O=C(N1CCN(C(=O)Cc2cc(ccc2)C(=O)N)CC1)c3cc(N)ccc3,0.7079335850150781,0.30434782608695654
O=C(C#CC1=CC=CC=C1)NC(=O)CC=CC(=O)CC2=CC=C(C(=O)N)C=C2,O=C(NC(C1CCCC1)Cc2ccccc2)c3cc(N4CCCC4)ccc3,0.7282648013142707,0.1794871794871795
N#CC1=CC=C(C(=O)(O))C=C1CC(=C(C(=O)N))C=CC2=CC(C(=O)(N))=CC=C2,Fc1c(N2C(=O)C(N(C=O)Cc3cc(ccc3)C(=O)N)CCC2)ccc(F)c1,0.7315073548544477,0.20224719101123595
C(=O)(CC=CC1=CC(N)=CC=C1)C(=C(C(=O)C))CCCC2=CC=CC=C2,O=C(N)c1cc(ccc1)CNC(=O)CCC([NH3+])c2ccccc2,0.8293417979999297,0.2191780821917808
CC(N)(C)C1=CC=CC=C1CCCC2=C(C)C=C(C(=C(=N))N)C=C2,O=C1N(Cc2c1cccc2)CCNC(=O)Cc3c(N)cccc3,0.70820564890865,0.13333333333333333
O=C(CC1=CC=CC=C1)NCCC(=C(CN))CC(=C(=O))CC2=CC=CC=C2,O=C(NCCN1c2c(cccc2)CC1=O)c3cc(N)cc(c3)C,0.7248971308366245,0.1891891891891892
CN(CC1=CC=CC=C1)C(=O)CC=CC2=CC=CN=C2CC(=C)C(C(=O)N)=C,O=C(NCCCCCCNC(=O)C(Cc1ccccc1)Cc2ccccc2)c3c(c(ccc3)CO)C,0.6921389786983521,0.1566265060240964
CSC1=CC=CC(C(=O)O)=C1CCNC(=O)C(=O)N2CC3=CC=CC=C3C(=N)2,O=C(OCc1c(cccc1)CCC=C)C2=Cc3c(cccc3)C2,0.7279225123627284,0.15853658536585366
O=C(NC(=O)CC(=C(=O))C=CC1=CC=CC=C1)CCC2=CC3=CC=CC=C3C(=O)2,O=C(N1CCN(C=2Nc3c(cccc3)C2)CC1)C=C(c4c(cccc4)C)C,0.646126764426379,0.10714285714285714
O=C(N)CCCCCCCC1=CC=CC=C1CCNC2=CCNC[CH1]2,Could not process,,
O=C(NCC1=CC=CC=C1)C(C)CCC=CC=C(N)C2=CC=CC=C2,O=C(NCC=CCNC(=O)CCNC(=O)Cc1ccccc1)c2cc(ccc2)C(=O)C,0.7394286047944437,0.27941176470588236
O=C(CC1=CC=CC=C(N)1)CCC2=CC=CC=C2C3CCCC(C)C3,O=C(NCCc1ccccc1)CNc2c(cccc2)C(C)(C)C,0.7086716136446354,0.17647058823529413
O=C(CC1=CC=C(C(=O)O)C=N1)C(=O)C2=CC=CC=C2CC3=CC(=O)CC=C3,O=C(NCCCCNC(=O)CCNC(=O)Cc1ccccc1)c2ccc(cc2)C(=O)C,0.7088097925387662,0.16883116883116883
C(=O)=C(CC1=CC(C(=O)N)=CC=C1)CC(=C(=N))C2=CC=C(C(=O)O)C=C2,S(c1cc(ccc1)C(=O)NCC(CNC(=O)Cc2cc(ccc2)C(=O)N)C)CC,0.6599060696448761,0.3333333333333333
O=C(CC1=CC(C(=O)N)=CC=C1)CCC=CC=C2C=CC(C(=O)O)=CC2=C,O=C(N(CCc1c(cccc1)C)C)C2=Cc3c(cccc3)C2,0.709285374862701,0.1125
C=CC1=C(C(=O)N)C=CC=C1CC(=O)C2=CC3=CC(C(=O)O)=CC(C(=O)N)=C3S2,O=C(N)c1c2c(ccc1)C[NH+](CC(=O)C=3NC(=C(C(=O)C)C3CC)C)CC2,0.6175243626828486,0.21176470588235294
CC(CC1=CC=CC=C1N)C(C)CCNC(=O)NC2=CC=CC(N)=C2,Clc1c(cccc1)CNc2c(cccc2)C(=O)NCCC3([NH3+])CCC3,0.7248299765972549,0.19736842105263158
C(C(=O)C)=C(CC1=CC=CC(C(=O)C(N))=C1)N2CCCC(C3=CC=C(C(=O)O)C=C3)=C2,O=C1OC(C(=O)N(CCN(C(=O)CCc2c(cccc2)C(=O)N)C)C)=Cc3c1cccc3,0.6636241829133404,0.12903225806451613
CC1=C(C(=C(N))N)C=CC=C1CCCC(=O)C(=O)CC2=NC3=CC=CC=C3S2,S1c2c(N(C(=O)C1)CCC(=O)NCc3c(cccc3)CC)cccc2,0.6737674605770758,0.16666666666666666
CC(N)(C)C1=CC=CC=C1C(=O)CNC2=CC=CC3=C2C=CC(C(=O)N)=C3,O=C1Nc2c(cccc2)C(C1)CC(=O)NCc3c(cccc3)C,0.7132985435013578,0.1375
O=C(CC1=CC=CC=C1)C(=O)CC=C(C=CC(N)=C)C2=CC=CC(C(=O)N)=C2,O=C(NCC(=O)N(CCN(C(=O)Cc1cc(ccc1)C(=O)N)C)C)N,0.6908013822886918,0.31746031746031744
C(=O)=C(CC1=CC(C(=O)O)=CC=C1)N2CC=CC(C3=CC=CC(C(=O)(O))=C3)=C2,O=C(N(Cc1cc(ccc1)C(=O)N)C)CNc2c(cccc2)C(=O)N,0.7006231063820432,0.20270270270270271
CC(N)(C)C1=CC=CC=C1CCC(=O)CCC(C(=O)N)CC2=CC=CC=C2,O=C(NC1CC(NC(=O)CCC=Cc2ccccc2)C1)c3c(N)cc4c(c3)CCCC4,0.6878625680838044,0.14814814814814814
O=C(CC1=CC(N)=C(C(=O)N)C1)CCCCC=CC2=CC=C(C(=O)O)C=C2,O=C(N(Cc1ccccc1)CCC(=O)NCC=CCNC(=O)CCNC(=O)Cc2ccccc2)C,0.7089671352411216,0.15384615384615385
NC(CC1=CC=CC=C1)C2CCCN(C3=CC=CC(C(=O)C(C(=O)C))=C3)C2,O=C(NCCCCNC(=O)C[NH+]1Cc2c(cccc2)C1)c3c(cccc3)C(=O)N,0.6577373489165705,0.15384615384615385
CC1=CC=CC=C1CC(=C(N))CCC=CC2=CC3=CC(C(=O)C)=CC=C3N2C,Clc1c(ccc(c1)C([O-])=O)CCNC(=O)Cc2cc(ccc2)C(=O)N,0.6767880177714729,0.16279069767441862
O=C(CCC1=CC=CC(N)=C1)NC2CCCC3=CC=C(C(=O)N)N=C32,O=C(NCc1ccc(N)cc1)CCN2c3c(cccc3)CCC2,0.7220588193809667,0.26666666666666666
O=C(CCC1=CC(=C(C(=O)O))CC=C1)NC(=O)C(=O)NC(=O)C2=CC=CC=C2,O=C(N(C1CC1)Cc2ccc(cc2)C(=O)N)c3cc(c4ccc(cc4)C(=O)N)ccc3,0.6803569141322259,0.16216216216216217
CC(N)(C)C1=CN=CC=C1NC(C)C(=O)NC(=O)C2=CC(N)=CC=C2,S1c2c(NCc3c(NC)cccc3)cccc2C=C1C(=O)OC,0.7135692415276442,0.19480519480519481
CC(N)(C)C1=CC=CC=C1NC(=O)C(C)CCCC2=CC=CC(N)=C(N)2,O=C(OCc1c(cccc1)CC=C)c2cc(c3ccccc3)c(cc2)C,0.6924758709304131,0.15384615384615385
O=C(NCC1=CC=CC=C1)NC(=O)CCCC=CC2=CNCC(C(=O)C)=C2,O=C1OC(C(=O)NCC=CCNC(=O)C=2Nc3c(cc(cc3)C)C2)=C(c4c1cccc4)C,0.7139431952387506,0.19318181818181818
O=C(CCC1=CC=CC=C1)NC(=O)NCC(=C(N))C=CC2=CC(C(=O)O)=CC=C2C,O=C(NCC=CCNC(=O)CCc1c(cccc1)C)c2c(ccc(c2)C(=O)N)C,0.7562970451363679,0.33783783783783783
C(C(=C(=N)))CC1=CC=CC(C(=O)N)=C1CCC(=O)NCC2=CC=CC=C2O,FC(F)(F)c1c(cccc1)C(NC(=O)CCc2cc(N)ccc2)C,0.7104003952343755,0.22077922077922077
O=C(C)C1=C(C(=O)O)C=CC2=C1C=CC=C2CC3CC4=CC=CC(C(=O)N)=C4C3,S1C(C=CC(=O)Nc2ncccc2CNC(=O)OC(C)(C)C)=CC=C1,0.6493398222136271,0.13636363636363635
CC1=CC=CC=C1NNC(=O)CCC=C2CC(=O)SC3=CC=CC(N)=C32,O=C(NCCCCNC(=O)C=Cc1ccc(cc1)C(=O)N)c2cc3c(cc2)CC3,0.7061799682983738,0.14285714285714285
O=C(C)C1=CC=CC=C1CC2=CC=CC=C2[NH1]CC(C(=O)O)CC3=CC=CC=C3,O=C(NCC=CCNC(=O)CC1=Cc2c(cccc2)C1)c3cc(c(cc3)CC)CC,0.7331989336222116,0.16883116883116883
O=C(CCC1=CC=C(C(=O)N)C=C1)NC(=O)CNC(=O)C2=CC(=C)C=C(N)2,O=C(NCCCCNC(=O)Cc1ccc(cc1)C(=O)N)c2cc(N)c(cc2)CC,0.7139110641166189,0.3181818181818182
O=C(N)C1=CCCC=C1NC(=O)CCN2CCCC3=C(C(=O)N)C=CC=C32,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CC2=Cc3c(cccc3)C2,0.6681523268362204,0.2
CN(CC1=CC=CC(C(=C)(N))=C1)C(=O)C(=C(C(=O)N))C=CC2=CC=CC=C2F,O=C(NCCNC(=O)Cc1ccccc1)C(=O)NCCC(CC)C,0.769859691600951,0.17567567567567569
CSC1=CC=CC=C1CCNC(=O)CC2=CC3=CC=CC(C(=C)C(N))=C3[NH1]2,O=C(NCC=CCNC(=O)c1ccccc1)c2c(cc(cc2)C(C)C)C(C)C,0.7363802861041797,0.1728395061728395
CC1=CC=CC=C1CCC=CC(=O)CC=CC2=CC=CC(C(=O)N)=C2C#N,[O-]C(=O)c1cc(ccc1)CC(=O)NNC(=O)c2c(N)ccnc2,0.6963185709200601,0.12941176470588237
N=C(CC1=CC=CC=C1)CC2=C(C(=O)N)C=C(C3=CC=CC=C(N)3)C(=O)2,O=C(N)c1cc(ccc1)CC[NH2+]C(Cc2ccc(c3ccccc3)cc2)C,0.7347130323945189,0.21739130434782608
O=C(NCC1=CC=CC=C1)NCCC=2C(C(=O)C)C3=CC=CC=C3C2,O=C(N)c1c(cc(NCC(=O)Nc2c(cccc2)C(C)C)cc1)C,0.7434872155385157,0.14666666666666667
CN(C(=O)C1=CC=CC=C1NNCC)C(=O)CC2=CC=CC(C(=C)N)=C2F,O=C(N1Cc2c(c(ccc2)C(=O)N)CC1)c3c(cc(N)cc3)CC,0.7087351035616489,0.20253164556962025
O=C(CCC1=CC(C(=O)N)=CC=C1)C(N)CCC(C(=O)O)=CC2=CC=CC=C2,O=C(N)c1c(c(NC(=O)CCCc2c(ccc(c2)C)C)ccc1)C,0.7162420366354234,0.20270270270270271
O=C(C(=O)C1=CC=CC(C(=O)N)=C1)N(C)C=CN2C3=CC=CC=C3CCC(=O)2,O=C(NCc1cc(ccc1)C)c2ccc(cc2)C(=O)NCCC(=O)N(Cc3ccccc3)C,0.6594243228943709,0.19230769230769232
C=C(C(=O)C1=CC(C(=C)N)=CC=C1)CCC(=O)C=CC2=CC=CC(N)=N2,O=C(N)c1cc(ccc1)CCNC(=O)C(=O)C=Cc2ccccc2,0.7604916798724968,0.24285714285714285
CN(CC1=CC(C(=O)O)=CC=C1)C(=C(=C(N)))C=CC=CC2=CC=CC(C)=C2,O=C(N(CCc1c(cccc1)C)C)C2=Cc3c(cccc3)C2,0.7251833984447535,0.16455696202531644
C(C(=O)O)C(CC1=CC(C(=O)N)=CC=C1)N2CCCC(C3=CC=CC=C3)=C(N)2,O=C(Nc1c(cccc1)CCC(=O)N)C(Nc2ccccc2)C,0.760096792536227,0.17333333333333334
O=C(CC1=CC(C(=O)O)=CC=C1)NC(=O)CC=C2C=C(C(=O)C(N))C=CC2=C,O=C(N)c1c(c(NC(=O)CC=CCc2ccccc2)ccc1)C,0.6775037026653348,0.2361111111111111
C(=O)(N)C1=CC=CC=C1CSC2=CC(C(=O)O)=CC=C(C(=C(=C(=C)))C(N))2,O=C(N(C1CN(C(=O)Cc2ccc(cc2)C(=O)C)CCC1)C)c3cc(ccc3)C4CC4,0.6473174994654425,0.12359550561797752
O=C(CC1=CC=CC=C1)NCCC2C(=O)C(=O)C=C2SC3=CC=CC=C3,O=C(OC1C(=O)N(c2c(cccc2)C)CCC1)c3cc(ccc3)C4CC4,0.7176873537289097,0.1375
CC(N)(C)C1=CC=CC=C1CC(=O)NC(CC)C2=CC=C(C(=O)N)C=C2C,O=C1N(C(=O)C2C1CC=CC2)CC(=O)NCCCCNC(=O)CCc3ccc(cc3)C(=O)N,0.6844965231118005,0.18518518518518517
C(N)CCCCC1=CC=CC=C1CC(=O)NC2(C)C3=CC=CC=C3CC2,O=C(Nc1c(cccc1)C(C)(C)C)CCC=Cc2ccccc2,0.7420887966987146,0.18309859154929578
C(O)#CC1=CC(C(=O)(N))=CC=C1C(=C)CCC2=CC=CC=C2C(=O)N,S(c1nc(N)cc(n1)N)CCCc2c3c(ccc2)cccc3,0.6842224404875954,0.16417910447761194
CC1=CC=C(C(=O)N)C=C1CC(=O)C2=CC=CC=C2C(C(=C(=N))C(CC)),O=C1OC(C(=O)NCC=CCNC(=O)C=2Nc3c(cc(cc3)C)C2)=C(c4c1cccc4)C,0.6630734559701891,0.16470588235294117
C(=O)(N)C(CC1=CC(C(=O)N)=CC=C1)N2CCN(CC3=CC=CC(C(=O)(N))=C3)C(=O)2,O=C(N(CCN(C(=O)c1cc(N)c(cc1)CC)C)C)c2c(ccc(c2)C(=O)N)C,0.6094215193499803,0.2
O=C(CC1=CC=CC=C1)NCCCC2=CC(C(=O)N)=C(C)C(N)=C2C,O=C(N1Cc2c(ccc(N)c2)C1)CCc3c(N4N=NC(c5ccc(N)cc5)=C4)cccc3,0.758412110038664,0.18292682926829268
O=C(CC1=CC=CC=C1)NCC=CC=CCC2=CC=CC(C(=O)C(N))=C2,O=C(N(C)C)c1cc(c2cc(ccc2)C(=O)N)ccc1,0.7198323847003028,0.2033898305084746
O=C(NC1=CC=CC(C(=O)N)=C1)CCCC2C=CC3=CC=C(C)C=C3C2,O=C(N(CCc1c(cccc1)C)C)C2=Cc3c(cccc3)C2,0.698203049941694,0.17721518987341772
O=C(NCC1=CC=CC=C1)C(N)CN2CC(=N)C3=CC(C(=O)(O))=CC=C3C2,O=C(N1CC2=C(C1)CN(C(=O)Cc3cc(ccc3)C(=O)N)C2)c4c(N)ccc(c4)CC,0.665266371270469,0.2073170731707317
C(=O)=C(CCC1=CC=CC=C1)CCN(C(=O)C)C(=O)CC[NH1]C2=CC=CC=C2,O=C(N1Cc2c(ccc(N)c2)C1)CCc3c(N4N=NC(c5ccc(N)cc5)=C4)cccc3,0.7074389324262778,0.12790697674418605
CCCC1=CC=CC=C1CCC(=C(C(N)))C=CC2=CC3=CC=CC=C3[NH1]2,N(c1c(cccc1)C(C)C)CC=Cc2ccccc2,0.7105122758192831,0.13636363636363635
